cp_id,cp_state,district_id,address_en,address2_en,address_tc,address2_tc,address_sc,address2_sc,lat,lgt,waste_type
"3527","Accepted","Eastern","Kornhill","Barbecue Site","康山","燒烤場","康山","烧烤场","22.275791","114.213384","Metals,Plastics,Barbeque Fork"
"3528","Accepted","Eastern","Mt. Parker Road","Quarry Bay Picnic Site 1","柏架山道","鰂魚涌郊遊地點1","柏架山道","鰂鱼涌郊游地点1","22.270933","114.210517","Metals,Plastics"
"3529","Accepted","Eastern","Mt. Parker Road","Quarry Bay Picnic Site 2","柏架山道","鰂魚涌郊遊地點2","柏架山道","鰂鱼涌郊游地点2","22.274671","114.209852","Metals,Plastics"
"3530","Accepted","Eastern","Tai Fung Au","Quarry Bay Picnic Site 4","大風坳","鰂鱼涌郊遊地點4","大风坳","鰂鱼涌郊游地点4","22.266331","114.213004","Metals,Plastics"
"3531","Accepted","Eastern","Mt. Parker Road","Quarry Bay Picnic Site 7","柏架山道","鰂魚涌郊遊地點7","柏架山道","鰂鱼涌郊游地点7","22.272337","114.212102","Metals,Plastics"
"3532","Accepted","Eastern","Kornhill","Quarry Bay Morning Walker Garden No.2","康山","鰂魚涌晨運園地2","康山","鰂鱼涌晨运园地2","22.275989","114.214286","Metals,Plastics"
"3542","Accepted","Eastern","Tai Tam Reservoir Road","Tai Tam Barbecue Site 4","大潭水塘道","大潭燒烤區4號場","大潭水塘道","大潭烧烤区4号场","22.258651","114.205523","Metals,Plastics,Barbeque Fork"
"3543","Accepted","Southern","Tai Tam Reservoir Road","Tai Tam Barbecue Site 7","大潭水塘道","大潭燒烤區7號場","大潭水塘道","大潭烧烤区7号场","22.255298","114.213180","Metals,Plastics,Barbeque Fork"
"3544","Accepted","Southern","Tai Tam Reservoir Road","Tai Tam Barbecue Site 3","大潭水塘道","大潭燒烤區3號場","大潭水塘道","大潭烧烤区3号场","22.259284","114.204667","Metals,Plastics,Barbeque Fork"
"3545","Accepted","Wan_Chai","Tai Tam Reservoir Road","Tai Tam Barbecue Site 1","大潭水塘道","大潭燒烤區1號場","大潭水塘道","大潭烧烤区1号场","22.258123","114.198111","Metals,Plastics,Barbeque Fork"
"3546","Accepted","Southern","Tai Tam Reservoir Road","Tai Tam Tuk Reservoir Barbecue Site 1","大潭水塘道","大潭篤水塘燒烤區1號場","大潭水塘道","大潭笃水塘烧烤区1号场","22.240730","114.219607","Metals,Plastics,Barbeque Fork"
"3547","Accepted","Southern","Tai Tam Reservoir Road","Tai Tam Barbecue Site 2","大潭水塘道","大潭燒烤區2號場","大潭水塘道","大潭烧烤区2号场","22.259145","114.203057","Metals,Plastics,Barbeque Fork"
"3548","Accepted","Southern","Tai Tam Reservoir Road","Tai Tam Tuk Reservoir Barbecue Site 4","大潭水塘道","大潭篤水塘燒烤區4號場","大潭水塘道","大潭笃水塘烧烤区4号场","22.249097","114.213328","Metals,Plastics,Barbeque Fork"
"3549","Accepted","Southern","Tai Tam Reservoir Road","Tai Tam Tuk Reservoir Barbecue Site 2","大潭水塘道","大潭篤水塘燒烤區2號場","大潭水塘道","大潭笃水塘烧烤区2号场","22.243453","114.217827","Metals,Plastics,Barbeque Fork"
"3550","Accepted","Southern","Tai Tam Reservoir Road","Tai Tam Tuk Reservoir Barbecue Site 3","大潭水塘道","大潭篤水塘燒烤區3號場","大潭水塘道","大潭笃水塘烧烤区3号场","22.248265","114.214020","Metals,Plastics,Barbeque Fork"
"3551","Accepted","Southern","Shek O Road","Tung Ah Barbecue Site","石澳道","東丫燒烤地點","石澳道","东丫烧烤地点","22.237346","114.238008","Metals,Plastics,Barbeque Fork"
"3553","Accepted","Southern","Tai Tam Reservoir Road","Picnic Site 003","大潭水塘道","郊遊地點003","大潭水塘道","郊游地点003","22.257787","114.205922","Metals,Plastics"
"3554","Accepted","Eastern","Tai Tam Reservoir Road","Picnic Site 004","大潭水塘道","郊遊地點004","大潭水塘道","郊游地点004","22.258676","114.205327","Metals,Plastics"
"3555","Accepted","Southern","Tai Tam Reservoir Road","Picnic Site 005","大潭水塘道","郊遊地點005","大潭水塘道","郊游地点005","22.255861","114.212732","Metals,Plastics"
"3556","Accepted","Southern","Tai Tam Reservoir Road","Picnic Site 006","大潭水塘道","郊遊地點006","大潭水塘道","郊游地点006","22.242061","114.217946","Metals,Plastics"
"3558","Accepted","Southern","Shek O Road","Shek O Picnic Site, SO/P/008","石澳道","石澳郊遊地點, SO/P/008","石澳道","石澳郊游地点, SO/P/008","22.256007","114.240538","Metals,Plastics"
"3583","Accepted","Southern","Upper Aberdeen Reservoir","Aberdeen Reservoir Barbecue Area Site 3","香港仔上水塘","香港仔水塘燒烤區3號場","香港仔上水塘","香港仔水塘烧烤区3号场","22.256353","114.163654","Metals,Plastics,Barbeque Fork"
"3585","Accepted","Southern","Upper Aberdeen Reservoir","Aberdeen Reservoir Barbecue Area Site 1","香港仔上水塘","香港仔水塘燒烤區1號場","香港仔上水塘","香港仔水塘烧烤区1号场","22.258178","114.164230","Metals,Plastics,Barbeque Fork"
"3586","Accepted","Southern","Aberdeen Reservoir Road","Aberdeen P.H.A.B. Barbecue Area Site 4","香港仔水塘道","香港仔傷健樂園燒烤區4號場","香港仔水塘道","香港仔伤健乐园烧烤区4号场","22.254377","114.160554","Metals,Plastics,Barbeque Fork"
"3587","Accepted","Southern","Upper Aberdeen Reservoir","Aberdeen Reservoir Barbecue Area Site 2","香港仔上水塘","香港仔水塘燒烤區2號場","香港仔上水塘","香港仔水塘烧烤区2号场","22.257365","114.162880","Metals,Plastics,Barbeque Fork"
"3588","Accepted","Southern","Aberdeen Reservoir Road","Aberdeen P.H.A.B. Barbecue Area Site 1","香港仔水塘道","香港仔傷健樂園燒烤區1號場","香港仔水塘道","香港仔伤健乐园烧烤区1号场","22.254147","114.159606","Metals,Plastics,Barbeque Fork"
"3590","Accepted","Southern","Aberdeen Reservoir Road","Aberdeen P.H.A.B. Barbecue Area Site 3","香港仔水塘道","香港仔傷健樂園燒烤區3號場","香港仔水塘道","香港仔伤健乐园烧烤区3号场","22.255031","114.160271","Metals,Plastics,Barbeque Fork"
"3591","Accepted","Southern","Aberdeen Reservoir Road","Aberdeen P.H.A.B. Barbecue Area Site 2","香港仔水塘道","香港仔傷健樂園燒烤區2號場","香港仔水塘道","香港仔伤健乐园烧烤区2号场","22.254564","114.160025","Metals,Plastics,Barbeque Fork"
"3593","Accepted","Southern","Aberdeen Reservoir Road","Picnic Site 2","香港仔水塘道","郊遊地點2","香港仔水塘道","郊游地点2","22.253651","114.158493","Metals,Plastics"
"3594","Accepted","Wan_Chai","Blacks Link, Wan Chai","Picnic Site","灣仔布力徑","郊遊地點","湾仔布力径","郊游地点","22.258756","114.181828","Metals,Plastics"
"3595","Accepted","Southern","Upper Aberdeen Reservoir","Picnic Site","香港仔上水塘","郊遊地點","香港仔上水塘","郊游地点","22.255131","114.167175","Metals,Plastics"
"3596","Accepted","Wan_Chai","Aberdeen Reservoir Road","Picnic Site 11","香港仔水塘道","郊遊地點11","香港仔水塘道","郊游地点11","22.264415","114.166442","Metals,Plastics"
"3597","Accepted","Wan_Chai","Peel Rise, Aberdeen","Picnic Site","香港仔貝璐道","郊遊地點","香港仔贝璐道","郊游地点","22.256690","114.154181","Metals,Plastics"
"3598","Accepted","Southern","Middle Gap, Wan Chai","Picnic Site","灣仔中峽","郊遊地點","湾仔中峡","郊游地点","22.256571","114.175417","Metals,Plastics"
"3599","Accepted","Southern","Aberdeen Reservoir Road","Morning Walker Garden W2","香港仔水塘道","晨運園地W2","香港仔水塘道","晨运园地W2","22.253433","114.159455","Metals,Plastics"
"3600","Accepted","Southern","Upper Aberdeen Reservoir","Morning Walker Garden W4","香港仔上水塘","晨運園地W4","香港仔上水塘","晨运园地W4","22.257703","114.163245","Metals,Plastics"
"3601","Accepted","Southern","Lower Aberdeen Reservoir","Morning Walker Garden W5","香港仔下水塘","晨運園地W5","香港仔下水塘","晨运园地W5","22.252961","114.158718","Metals,Plastics"
"3602","Accepted","Southern","Pok Fu Lam Reservoir Road","Pok Fu Lam Country Park Picnic Area Site No. 1","薄扶林水塘道","薄扶林郊野公園郊遊區1號場","薄扶林水塘道","薄扶林郊野公园郊游区1号场","22.266758","114.142647","Metals,Plastics"
"3603","Accepted","Southern","Pok Fu Lam Reservoir","Pok Fu Lam Country Park Picnic Area Site No. 2","薄扶林水塘","薄扶林郊野公園郊遊區2號場","薄扶林水塘","薄扶林郊野公园郊游区2号场","22.265656","114.140470","Metals,Plastics"
"3604","Accepted","Southern","Pok Fu Lam Reservoir","Pok Fu Lam Country Park Picnic Area Site No. 3","薄扶林水塘","薄扶林郊野公園郊遊區3號場","薄扶林水塘","薄扶林郊野公园郊游区3号场","22.264842","114.141049","Metals,Plastics"
"3605","Accepted","Central_Western","Pinewood Battery, Hatton Road","Lung Fu Shan Country Park Barbecue Area Site No. 1","克頓道松林廢堡","龍虎山郊野公園燒烤區1號場","克顿道松林废堡","龙虎山郊野公园烧烤区1号场","22.276936","114.136321","Metals,Plastics,Barbeque Fork"
"3607","Accepted","Central_Western","Pinewood Battery, Hatton Road","Lung Fu Shan Country Park Picnic Area Site No. 1","克頓道松林廢堡","龍虎山郊野公園郊遊區1號場","克顿道松林废堡","龙虎山郊野公园郊游区1号场","22.277201","114.136372","Metals,Plastics"
"3608","Accepted","Central_Western","Lung Fu Shan Country Park Picnic Area Site No. 2, Harlech Road, the Peak","","龍虎山郊野公園郊遊區2號場山頂夏力道","","龙虎山郊野公园郊游区2号场山頂夏力道","","22.273566","114.133053","Metals,Plastics"
"3609","Accepted","Wan_Chai","Aberdeen Reservoir Road","Aberdeen/Road, Abd/R/04G","香港仔水塘道","香港仔/路段, Abd/R/04G","香港仔水塘道","香港仔/路段, Abd/R/04G","22.266282","114.167486","Metals,Plastics"
"3610","Accepted","Southern","Aberdeen Reservoir Road","Aberdeen/Road, Abd/R04I","香港仔水塘道","香港仔/路段, Abd/R04I","香港仔水塘道","香港仔/路段, Abd/R04I","22.253329","114.158648","Metals,Plastics"
"3611","Accepted","Southern","Aberdeen Reservoir Road","Aberdeen/Road, Abd/R04J","香港仔水塘道","香港仔/路段, Abd/R04J","香港仔水塘道","香港仔/路段, Abd/R04J","22.258160","114.161593","Metals,Plastics"
"3612","Accepted","Southern","Upper Aberdeen Reservoir","Aberdeen/Road, Abd/R04M","香港仔上水塘","香港仔/路段, Abd/R04M","香港仔上水塘","香港仔/路段, Abd/R04M","22.258206","114.163289","Metals,Plastics"
"3613","Accepted","Wan_Chai","Middle Gap Road, Wan Chai","Aberdeen/Road, Abd/R05J","灣仔中峽道","香港仔/路段, Abd/R05J","湾仔中峡道","香港仔/路段, Abd/R05J","22.259441","114.171090","Metals,Plastics"
"3614","Accepted","Wan_Chai","Middle Gap, Wan Chai","Aberdeen/Road, Abd/R06A","灣仔中峽","香港仔/路段, Abd/R06A","湾仔中峡","香港仔/路段, Abd/R06A","22.260960","114.179254","Metals,Plastics"
"3615","Accepted","Wan_Chai","Blacks Link, Wan Chai","Aberdeen/Road, Abd/R06C","灣仔布力徑","香港仔/路段,  Abd/R06C","湾仔布力径","香港仔/路段,  Abd/R06C","22.265190","114.176872","Metals,Plastics"
"3616","Accepted","Southern","Lower Aberdeen Reservoir","","香港仔下水塘","","香港仔下水塘","","22.253750","114.160292","Metals,Plastics"
"3617","Accepted","Central_Western","Pok Fu Lam Reservoir Road","PFL/R02F","薄扶林水塘道","PFL/R02F","薄扶林水塘道","PFL/R02F","22.264822","114.136360","Metals,Plastics"
"3618","Accepted","Central_Western","Pinewood Battery, Hatton Road","Trail","克頓道松林廢堡","路徑","克顿道松林废堡","路径","22.277891","114.136141","Metals,Plastics"
"3620","Accepted","Tuen_Mun","Pavement outside Yat Sang House ( Block B), Siu Hin Court","","兆軒苑逸生閣(B座)對出行人路","","兆轩苑逸生阁（B座）对出行人路","","22.407803","113.970357","Metals,Paper,Plastics"
"3621","Accepted","Kowloon_City","Ho Man Tin Park","","何文田公園","","何文田公园","","22.311585","114.180094","Metals,Paper,Plastics"
"3622","Accepted","Kowloon_City","Chung Yee Street Garden","","忠義街花園","","忠义街花园","","22.310984","114.180989","Metals,Paper,Plastics"
"3623","Accepted","Kowloon_City","Kai Tak Runway Park","","啓德跑道公園","","啓德跑道公园","","22.305110","114.216521","Metals,Paper,Plastics"
"3624","Accepted","Kowloon_City","Kam Shing Road Playground","","金城道遊樂場","","金城道游乐场","","22.339340","114.181470","Metals,Paper,Plastics"
"3625","Accepted","Kowloon_City","Sung Wong Toi Playground","","宋王臺遊樂場","","宋王台游乐场","","22.326118","114.190146","Metals,Paper,Plastics"
"3626","Accepted","Yau_Tsim_Mong","Yau Ma Tei Theatre","","油麻地戲院","","油麻地戏院","","22.312402","114.169158","Metals,Paper,Plastics"
"3627","Accepted","Yuen_Long","San Hing Tsuen, Lau Fau Shan Road, Yuen Long","","元朗流浮山道新慶村(欣龍花園門口)","","元朗流浮山道新庆村（欣龙花园门口）","","22.463727","113.987133","Metals,Paper,Plastics"
"3628","Accepted","Yuen_Long","At side of Kong Tau Tsuen Refuse Collection Point, Yuen Long","","元朗港頭村垃圾站側","","元朗港头村垃圾站侧","","22.463704","113.987146","Metals,Paper,Plastics"
"3629","Accepted","Tuen_Mun","Tuen Mun Road Bus-Bus Inter-change (Tuen Mun Bound)","","屯門公路轉乘站(往屯門方向)","","屯门公路转乘站（往屯门方向）","","22.358810","114.018234","Metals,Paper,Plastics"
"3631","Accepted","Tsuen_Wan","Outside Sheung Kwai Chung Tsuen Public Toilet","","上葵涌村公廁外","","上葵涌村公厕外","","22.374573","114.133111","Metals,Paper,Plastics"
"3632","Accepted","Tsuen_Wan","Pavement junction of Tsuen Wan Market Street and Chung On Street","","荃灣街市街與眾安街交界行人路","","荃湾街市街与众安街交界行人路","","22.371375","114.117661","Metals,Paper,Plastics"
"3633","Accepted","Tsuen_Wan","Public place outside lift entrance of Footbridge, Car Park at Ting Kau, under Tsing Long Highway, Castle Peak Road","","荃灣青山公路, 青朗公路下汀九停車場的天橋升降機門口對出公眾地方","","荃湾青山公路，青朗公路下汀九停车场的天桥升降机门口对出公众地方","","22.369634","114.077700","Metals,Paper,Plastics"
"3634","Accepted","Central_Western","Hong Kong Park, 19 Cotton Tree Drive","","紅棉路19號香港公園","","红棉路19号香港公园","","22.278101","114.161839","Metals,Paper,Plastics,Glass Bottles"
"3635","Accepted","Eastern","Oil Street Art Space","","油街實現","","油街实现","","22.288802","114.192977","Metals,Paper,Plastics"
"3636","Accepted","Eastern","Sai Wan Ho Civic Centre","","西灣河文娛中心","","西湾河文娱中心","","22.281764","114.222529","Metals,Paper,Plastics"
"3637","Accepted","Kowloon_City","Kai Tak Cruise Terminal Park","","啓德郵輪碼頭公園","","啓德邮轮码头公园","","22.306081","114.213240","Metals,Paper,Plastics"
"3638","Accepted","Sai_Kung","Tseung Kwan O Waterfront Park","","將軍澳海濱公園","","将军澳海滨公园","","22.301941","114.260034","Metals,Paper,Plastics"
"3639","Accepted","Yuen_Long","Tin Fai Road Sports Centre	","","天水圍天瑞路63號天暉路體育館","","天水围天瑞路63号天晖路体育馆","","22.464739","113.996957","Metals,Paper,Plastics"
"3642","Accepted","Southern","At the pavement near L/P: EP5320 opposite to Tai Pak feeder boat pier at Aberdeen Promenade","","香港仔海濱公園太白海鮮舫碼頭對出行人路近燈柱: EP 5320","","香港仔海滨公园太白海鲜舫码头对出行人路近灯柱：EP5320","","22.247554","114.152448","Metals,Paper,Plastics"
"3643","Accepted","Southern","At the pavement opposite to Block 2 Waterfront South, Yue Lei Street, Tin Wan","","田灣漁利街港麗豪園第二座對出行人路","","田湾渔利街港丽豪园第二座对出行人路","","22.249010","114.147617","Metals,Paper,Plastics"
"3644","Accepted","Southern","At the pavement near No. 39, Tsung Man Street, Aberdeen","","近香港仔崇文街39號行人路","","近香港仔崇文街39号行人路","","22.250067","114.154365","Metals,Paper,Plastics"
"3645","Accepted","Tai_Po","Chai Kek Tsuen Public Toilet (TP-59)","","寨乪村公廁 (TP-59)","","寨乪村公厕 (TP-59)","","22.441438","114.127846","Metals,Paper,Plastics"
"3646","Accepted","Sai_Kung","Pavement outside Choi Ming Shopping","","彩明苑商場","","彩明苑商场","","22.305895","114.252131","Metals,Paper,Plastics"
"3647","Accepted","Sai_Kung","Beside the bin site near INC at junction of Hiram’s Highway / Po Lo Che Path near Lamp Pole No. N2304","","西貢公路/菠蘿輋徑交界懷親亭桶站旁近燈柱編號 N2304","","西贡公路/菠萝輋径交界怀亲亭桶站旁近灯柱编号N2304","","22.376309","114.262758","Metals,Paper,Plastics"
"3648","Accepted","Sai_Kung","Sam Long near Lamp Post No. V 7851, Tseng Lan Shue, Sai Kung","","西貢井欄樹心朗近電燈柱V 7851","","西贡井栏树心朗近电灯柱V7851","","22.333643","114.239230","Metals,Paper,Plastics"
"3649","Accepted","Tsuen_Wan","Pavement outside Ma Wan Park junction of Fong Yuen Road and Pak Lam Road, Ma Wan","","馬灣柏林路與芳園路交界（馬灣公園外）行人路","","马湾柏林路与芳园路交界（马湾公园外）行人路","","22.350010","114.059490","Metals,Paper,Plastics"
"3650","Accepted","Kowloon_City","Outside Funful English Primary School and Kindergarten at junction of Cumberland Road and Boundary Street","","金巴倫道界限街交界方方樂趣英文小學暨幼稚園對出","","金巴伦道界限街交界方方乐趣英文小学暨幼稚园对出","","22.326925","114.176357","Metals,Paper,Plastics"
"3651","Accepted","Kowloon_City","Outside No. 26, Lo Lung Hang Street","","老龍坑街26號對出","","老龙坑街26号对出","","22.308333","114.183977","Metals,Paper,Plastics"
"3652","Accepted","Kowloon_City","No.36A Kadoorie Avenue","","嘉道理道36A 號","","嘉道理道36A号","","22.323176","114.176548","Metals,Paper,Plastics"
"3653","Accepted","Central_Western","Pavement in front of Nos. 8 Robinson Road","","羅便臣道8號前行人路","","罗便臣道8号前行人路","","22.278842","114.153053","Metals,Paper,Plastics"
"3654","Accepted","Islands","At side of RCP at Nim Shue Wan, Lantau Island","","大嶼山稔樹灣垃圾站旁","","大屿山稔树湾垃圾站旁","","22.292223","114.019007","Metals,Paper,Plastics"
"3655","Accepted","Islands","Footpath at Nim Shue Wan, Lantau Island","","大嶼山稔樹灣小徑","","大屿山稔树湾小径","","22.294203","114.020042","Metals,Paper,Plastics"
"3658","Accepted","Wan_Chai","Pavement at Junction of Marsh Road and Lockhart Road, Wanchai","","馬獅道與駱克道交界行人路","","马狮道与骆克道交界行人路","","22.279271","114.179669","Metals,Paper,Plastics"
"3660","Accepted","Central_Western","Under footbridge at Connaught Road West behind the Central District Police station","","中區警署近干諾道中天橋底","","中区警署近干诺道中天桥底","","22.288360","114.149499","Metals,Paper,Plastics"
"3661","Accepted","North","San Wan Lane near Hau Sze Ting","","新運里近考思亭","","新运里近考思亭","","22.502834","114.126414","Metals,Paper,Plastics"
"3662","Accepted","Islands","At side of RCP at Cheung Chau Peak Road (near Nam She Tong)","","長洲山頂道(近南蛇塘)垃圾站旁","","长洲山顶道（近南蛇塘）垃圾站旁","","22.207839","114.030354","Metals,Paper,Plastics"
"4002","Accepted","Tuen_Mun","7-ELEVEN - 8-9 Comm. Centre, Shan King Estate, Tuen Mun","","7-ELEVEN - 屯門山景村商場中心8-9號舖","","7-ELEVEN - 屯门山景村商场中心8-9号铺","","22.399231","113.966304","Rechargeable Batteries"
"4003","Accepted","Yuen_Long","7-ELEVEN - Shop 1, G/F, Happy House, Nos. 43-49 Kau Yuk Road, Yuen Long","","7-ELEVEN - 元朗教育路43-49號快活樓地下1號舖","","7-ELEVEN - 元朗教育路43-49号快活楼地下1号铺","","22.442955","114.026023","Rechargeable Batteries"
"4004","Accepted","Kwai_Tsing","7-ELEVEN - Shop 1, Shopping Centre, Cheung Hang Estate, Tsing Yi","","7-ELEVEN - 青衣長亨村商場地下1號舖","","7-ELEVEN - 青衣长亨村商场地下1号铺","","22.354323","114.097600","Rechargeable Batteries"
"4005","Accepted","Kwai_Tsing","7-ELEVEN - Shop 1, Yin Lai Court Shopping Centre, Yin Lai Court, Kwai Chung","","7-ELEVEN - 葵涌賢麗苑商場1號舖","","7-ELEVEN - 葵涌贤丽苑商场1号铺","","22.348525","114.126726","Rechargeable Batteries"
"4006","Accepted","Kwai_Tsing","7-ELEVEN - Shop 3-4 & 17-20, Central Block, Mayfair Garden, Tsing Yi","","7-ELEVEN - 青衣美景花園中座第3-4及17-20號舖","","7-ELEVEN - 青衣美景花园中座第3-4及17-20号铺","","22.344572","114.107367","Rechargeable Batteries"
"4007","Accepted","Tuen_Mun","7-ELEVEN - Shop 55-56, G/F, Chi Lok Fa Yuen, 18 Tsing Hoi Circuit, Tuen Mun","","7-ELEVEN - 屯門青河坊18號置樂花園地下55-56號舖","","7-ELEVEN - 屯门青河坊18号置乐花园地下55-56号铺","","22.387371","113.980600","Rechargeable Batteries"
"4008","Accepted","Yuen_Long","7-ELEVEN - Shop L, G/F, Wing Fat House, Nos. 12-42 Ma Miu Road, Yuen Long","","7-ELEVEN - 元朗媽廟路12至42號永發大樓地下L號舖","","7-ELEVEN - 元朗妈庙路12至42号永发大楼地下L号铺","","22.446690","114.021531","Rechargeable Batteries"
"4009","Accepted","Tsuen_Wan","7-ELEVEN - Shop No. 2, G/F, Lido Garden, Sham Tseng","","7-ELEVEN - 深井麗都花園地下2號舖","","7-ELEVEN - 深井丽都花园地下2号铺","","22.366406","114.058927","Rechargeable Batteries"
"4010","Accepted","Tuen_Mun","7-ELEVEN - Shop No. 71, G/F, Melody Garden, No. 2 Wu Chui Road, Tuen Mun","","7-ELEVEN - 屯門湖翠路2號美樂花園地下71號舖","","7-ELEVEN - 屯门湖翠路2号美乐花园地下71号铺","","22.374668","113.961530","Rechargeable Batteries"
"4012","Accepted","Yuen_Long","China Mobile Hong Kong - G/F, No. 177 Castle Peak Road, Yuen Long","","中國移動香港 - 元朗青山道177號地下","","中国移动香港 - 元朗青山道177号地下","","22.444271","114.030468","Rechargeable Batteries"
"4013","Accepted","Tsuen_Wan","China Mobile Hong Kong - Shop 1, G/F, Kwong Fat Building, 260-276 Sha Tsui Road, Tsuen Wan","","中國移動香港 - 荃灣沙咀道260-276號廣發大廈地下1號舖","","中国移动香港 - 荃湾沙咀道260-276号广发大厦地下1号铺","","22.369858","114.116321","Rechargeable Batteries"
"4015","Accepted","Kwai_Tsing","China Mobile Hong Kong - Shop 140A, Level 1, Metroplaza, 223 Hing Fong Road, Kwai Fong","","中國移動香港 - 葵芳興芳路223號新都會廣場1樓140A號舖","","中国移动香港 - 葵芳兴芳路223号新都会广场1楼140A号铺","","22.357429","114.127365","Rechargeable Batteries"
"4019","Accepted","Kwai_Tsing","China Mobile Hong Kong - Shop C102, 2/F, Kwai Chung Plaza, 7-11 Kwai Foo Road, Kwai Chung","","中國移動香港 - 葵涌葵富道7-11號葵涌廣場2樓C102舖","","中国移动香港 - 葵涌葵富道7-11号葵涌广场2楼C102铺","","22.358024","114.127898","Rechargeable Batteries"
"4021","Accepted","Kwai_Tsing","China Mobile Hong Kong - Shop Unit 167A, 1/F, Maritime Square, 33 Tsing King Road, Tsing Yi","","中國移動香港 - 青衣青敬路33號青衣城1樓167A舖","","中国移动香港 - 青衣青敬路33号青衣城1楼167A铺","","22.359158","114.108047","Rechargeable Batteries"
"4022","Accepted","Tuen_Mun","China Mobile Hong Kong - Shop G042-43, G45-46, G/F, Tuen Mun Town Plaza, Tuen Mun","","中國移動香港 - 屯門屯門市廣場地下G042-43, G45-46鋪","","中国移动香港 - 屯门屯门市广场地下G042-43, G45-46铺","","22.393340","113.976565","Rechargeable Batteries"
"4023","Accepted","Tsuen_Wan","China Mobile Hong Kong - Shops A015, 1/F, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan","","中國移動香港 - 荃灣青山公路264-298號南豐中心南豐中心1樓A038-A041鋪","","中国移动香港 - 荃湾青山公路264-298号南丰中心南丰中心1楼A038-A041铺","","22.373520","114.116735","Rechargeable Batteries"
"4024","Accepted","Tsuen_Wan","Crown Motors Ltd (Hino Service Centre) - 1/F, Shield Industrial Centre, 84 Chai Wan Kok Street, Tsuen Wan","","皇冠汽車有限公司(日野維修中心) - 荃灣柴灣角街84號順豐工業中心1樓","","皇冠汽车有限公司(日野维修中心) - 荃湾柴湾角街84号顺丰工业中心1楼","","22.372301","114.108703","Rechargeable Batteries"
"4025","Accepted","Yuen_Long","Crown Motors Ltd (Toyota Yuen Long Service Centre) - 25 Kiu Fat Street, Lot. 410, Kiu Tau Wai, Ping Shan","","皇冠汽車有限公司(豐田元朗維修中心) - 屏山橋頭圍410地段橋發街25號","","皇冠汽车有限公司(丰田元朗维修中心) - 屏山桥头围410地段桥发街25号","","22.444739","114.002433","Rechargeable Batteries"
"4026","Accepted","Tsuen_Wan","Crown Motors Ltd (Toyota Tsuen Wan Service Centre) - G/F, Excelsior Building, 68 Sha Tsui Road, Tsuen Wan","","皇冠汽車有限公司(豐田荃灣維修中心) - 荃灣沙咀道68號大成大廈地下","","皇冠汽车有限公司(丰田荃湾维修中心) - 荃湾沙咀道68号大成大厦地下","","22.373080","114.110123","Rechargeable Batteries"
"4027","Accepted","Kwai_Tsing","Crown Motors Ltd (Lexus Mita Serivce Centre) - G/F, Mita Centre, 552-566 Castle Peak Road, Kwai Chung","","皇冠汽車有限公司(凌志美達維修中心) - 葵涌青山公路552-566號美達中心地下","","皇冠汽车有限公司(凌志美达维修中心) - 葵涌青山公路552-566号美达中心地下","","22.369933","114.133062","Rechargeable Batteries"
"4029","Accepted","Yuen_Long","Crown Motors Ltd (Toyota Yuen Long Showroom) - Shops 98-99, G/F, Ho Shun Fuk Building, 60 Sau Fu Street, Yuen Long","","皇冠汽車有限公司(元朗豐田陳列室) - 元朗壽富街60號好順福大廈地下98-99舖","","皇冠汽车有限公司(元朗丰田陈列室) - 元朗寿富街60号好顺福大厦地下98-99铺","","22.445343","114.026327","Rechargeable Batteries"
"4035","Accepted","Yuen_Long","FORTRESS - 1/F, Kwong Wah Plaza, Tai Tong Rd, Yuen Long","","豐澤 - 元朗大棠路光華廣場1樓","","丰泽 - 元朗大棠路光华广场1楼","","22.444046","114.029274","Rechargeable Batteries"
"4036","Accepted","Tsuen_Wan","FORTRESS - Chau`s Commercial Centre, 57-63 Chung On Street, Tsuen Wan","","豐澤 - 荃灣眾安街57號周氏商業中心地下","","丰泽 - 荃湾众安街57号周氏商业中心地下","","22.369637","114.116625","Rechargeable Batteries"
"4037","Accepted","Kwai_Tsing","FORTRESS - Shop 543-545, Level 5, Metroplaza, Kwai Fong","","豐澤 - 葵芳新都會廣場5樓543-545號舖","","丰泽 - 葵芳新都会广场5楼543-545号铺","","22.357463","114.127521","Rechargeable Batteries"
"4040","Accepted","Kwai_Tsing","McDonald`s - Shop 1 on First Floor, Millennium Trade Centre, 56 Kwai Cheong Road, Kwai Chung","","麥當勞 - 葵涌葵昌路56號貿易之都1樓1號舖","","麦当劳 - 葵涌葵昌路56号贸易之都1楼1号铺","","22.363424","114.132709","Rechargeable Batteries"
"4041","Accepted","Tuen_Mun","McDonald`s - Shop 109, G/F, Siu Hong Shopping Centre, Siu Hong Court, Tuen Mun","","麥當勞 - 屯門兆康苑兆康商場109號舖","","麦当劳 - 屯门兆康苑兆康商场109号铺","","22.412754","113.978180","Rechargeable Batteries"
"4042","Accepted","Tuen_Mun","McDonald`s - Shop 124, Shan King Commercial Centre, Shan King Estate, Tuen Mun","","麥當勞 - 屯門山景邨山景商場124號舖","","麦当劳 - 屯门山景邨山景商场124号铺","","22.396638","113.965787","Rechargeable Batteries"
